model number,model name,time taken to optimise (in seconds),number of partitions,partition size,time taken to build model (in seconds)
17,model_with_separate_variables_17,0.0013630390167236328,20,100,0.06797599792480469
18,model_with_separate_variables_18,0.001363992691040039,20,100,0.08359479904174805
19,model_with_separate_variables_19,0.0013730525970458984,20,100,0.07480192184448242
20,model_with_separate_variables_20,0.0013670921325683596,20,100,0.07752585411071777
21,model_with_separate_variables_21,0.0013492107391357422,20,100,0.08118414878845215
22,model_with_separate_variables_22,0.001386880874633789,20,100,0.08489990234375
23,model_with_separate_variables_23,0.0013377666473388672,20,100,0.0879969596862793
24,model_with_separate_variables_24,0.0013539791107177734,20,100,0.0916306972503662
0,model_with_pwl_costs_0,0.000408172607421875,20,100,0.0021457672119140625
1,model_with_pwl_costs_1,0.0003509521484375,20,100,0.003011941909790039
2,model_with_pwl_costs_2,0.00034809112548828125,20,100,0.002137899398803711
3,model_with_pwl_costs_3,0.0004119873046875,20,100,0.002155780792236328
4,model_with_pwl_costs_4,0.000370025634765625,20,100,0.0021772384643554688
5,model_with_pwl_costs_5,0.0004270076751708984,20,100,0.0021958351135253906
6,model_with_pwl_costs_6,0.0003707408905029297,20,100,0.002218008041381836
7,model_with_pwl_costs_7,0.0003180503845214844,20,100,0.002248048782348633
8,model_with_pwl_costs_8,0.0003650188446044922,20,100,0.0022580623626708984
9,model_with_pwl_costs_9,0.0003418922424316406,20,100,0.002276897430419922
10,model_with_pwl_costs_10,0.0003809928894042969,20,100,0.002279043197631836
11,model_with_pwl_costs_11,0.00038814544677734375,20,100,0.0022978782653808594
12,model_with_pwl_costs_12,0.0004291534423828125,20,100,0.0023849010467529297
13,model_with_pwl_costs_13,0.0003688335418701172,20,100,0.002399921417236328
14,model_with_pwl_costs_14,0.0003077983856201172,20,100,0.002406835556030273
15,model_with_pwl_costs_15,0.0003528594970703125,20,100,0.00243377685546875
16,model_with_pwl_costs_16,0.00035500526428222656,20,100,0.0024640560150146484
17,model_with_pwl_costs_17,0.00033211708068847656,20,100,0.0024261474609375
18,model_with_pwl_costs_18,0.0003230571746826172,20,100,0.002480030059814453
19,model_with_pwl_costs_19,0.00037932395935058594,20,100,0.0024962425231933594
20,model_with_pwl_costs_20,0.0003390312194824219,20,100,0.002441883087158203
21,model_with_pwl_costs_21,0.0003349781036376953,20,100,0.0024700164794921875
22,model_with_pwl_costs_22,0.0003502368927001953,20,100,0.002482891082763672
23,model_with_pwl_costs_23,0.00035309791564941406,20,100,0.002568960189819336
24,model_with_pwl_costs_24,0.0003380775451660156,20,100,0.0025959014892578125
0,model_with_separate_variables_0,0.005174160003662109,50,100,0.027532100677490238
1,model_with_separate_variables_1,0.005691766738891602,50,100,0.0364370346069336
2,model_with_separate_variables_2,0.005254030227661133,50,100,0.04381012916564941
3,model_with_separate_variables_3,0.005223989486694336,50,100,0.05414390563964844
4,model_with_separate_variables_4,0.005304098129272461,50,100,0.06250214576721191
5,model_with_separate_variables_5,0.005626201629638672,50,100,0.0697488784790039
6,model_with_separate_variables_6,0.005309104919433594,50,100,0.07812309265136719
7,model_with_separate_variables_7,0.005494832992553711,50,100,0.10152912139892578
8,model_with_separate_variables_8,0.005455970764160156,50,100,0.09480428695678712
9,model_with_separate_variables_9,0.005231142044067383,50,100,0.0999000072479248
10,model_with_separate_variables_10,0.005250930786132813,50,100,0.10870599746704103
11,model_with_separate_variables_11,0.005174875259399414,50,100,0.11948919296264647
12,model_with_separate_variables_12,0.005271673202514648,50,100,0.14622211456298828
13,model_with_separate_variables_13,0.005184173583984375,50,100,0.13175201416015625
14,model_with_separate_variables_14,0.005212068557739258,50,100,0.14023184776306152
15,model_with_separate_variables_15,0.005190849304199219,50,100,0.14946293830871582
16,model_with_separate_variables_16,0.005110979080200195,50,100,0.15705490112304688
17,model_with_separate_variables_17,0.005190134048461914,50,100,0.1910271644592285
18,model_with_separate_variables_18,0.005221843719482422,50,100,0.17628002166748047
19,model_with_separate_variables_19,0.005189895629882813,50,100,0.18124675750732425
20,model_with_separate_variables_20,0.005136013031005859,50,100,0.1896841526031494
21,model_with_separate_variables_21,0.005125045776367188,50,100,0.2000732421875
22,model_with_separate_variables_22,0.005192279815673828,50,100,0.20999813079833984
23,model_with_separate_variables_23,0.005203962326049805,50,100,0.2454850673675537
24,model_with_separate_variables_24,0.005350828170776367,50,100,0.2286200523376465
0,model_with_pwl_costs_0,0.0008790493011474608,50,100,0.003826141357421875
1,model_with_pwl_costs_1,0.0007190704345703125,50,100,0.003798961639404297
2,model_with_pwl_costs_2,0.0008041858673095702,50,100,0.003942251205444336
3,model_with_pwl_costs_3,0.0007817745208740233,50,100,0.003918886184692383
4,model_with_pwl_costs_4,0.0008089542388916017,50,100,0.003942251205444336
5,model_with_pwl_costs_5,0.0009171962738037107,50,100,0.003982067108154297
6,model_with_pwl_costs_6,0.000865936279296875,50,100,0.004055976867675781
7,model_with_pwl_costs_7,0.0008587837219238281,50,100,0.00403141975402832
8,model_with_pwl_costs_8,0.0008819103240966797,50,100,0.004130125045776367
9,model_with_pwl_costs_9,0.0008959770202636719,50,100,0.004219293594360352
10,model_with_pwl_costs_10,0.0008168220520019531,50,100,0.004196882247924805
11,model_with_pwl_costs_11,0.000997781753540039,50,100,0.004372835159301758
12,model_with_pwl_costs_12,0.0008029937744140625,50,100,0.004342079162597656
13,model_with_pwl_costs_13,0.0009500980377197266,50,100,0.004623889923095703
14,model_with_pwl_costs_14,0.0008761882781982423,50,100,0.004409074783325195
15,model_with_pwl_costs_15,0.0009031295776367188,50,100,0.004589080810546875
16,model_with_pwl_costs_16,0.0007641315460205077,50,100,0.004498004913330078
17,model_with_pwl_costs_17,0.0008912086486816406,50,100,0.004559040069580078
18,model_with_pwl_costs_18,0.0008902549743652344,50,100,0.004481077194213867
19,model_with_pwl_costs_19,0.0008943080902099609,50,100,0.004520893096923828
20,model_with_pwl_costs_20,0.0008099079132080077,50,100,0.004568099975585938
21,model_with_pwl_costs_21,0.0009729862213134766,50,100,0.004619121551513672
22,model_with_pwl_costs_22,0.0008230209350585938,50,100,0.004853010177612305
23,model_with_pwl_costs_23,0.0009307861328125,50,100,0.004812002182006836
24,model_with_pwl_costs_24,0.0008597373962402344,50,100,0.004776239395141602
0,model_with_separate_variables_0,0.010974884033203123,100,100,0.05345678329467773
1,model_with_separate_variables_1,0.010651111602783205,100,100,0.06931400299072266
2,model_with_separate_variables_2,0.010742902755737305,100,100,0.08696293830871582
3,model_with_separate_variables_3,0.010699987411499023,100,100,0.1148529052734375
4,model_with_separate_variables_4,0.010415077209472656,100,100,0.11977100372314453
5,model_with_separate_variables_5,0.010322093963623049,100,100,0.13617801666259766
6,model_with_separate_variables_6,0.010274171829223631,100,100,0.17088890075683594
7,model_with_separate_variables_7,0.010102033615112305,100,100,0.17057085037231445
8,model_with_separate_variables_8,0.010092735290527344,100,100,0.1907811164855957
9,model_with_separate_variables_9,0.01015305519104004,100,100,0.2258780002593994
10,model_with_separate_variables_10,0.009999752044677734,100,100,0.21944737434387207
11,model_with_separate_variables_11,0.010529041290283205,100,100,0.2406699657440185
12,model_with_separate_variables_12,0.010290861129760742,100,100,0.28491902351379395
13,model_with_separate_variables_13,0.010077238082885742,100,100,0.27127599716186523
14,model_with_separate_variables_14,0.010058879852294922,100,100,0.2867090702056885
15,model_with_separate_variables_15,0.01009821891784668,100,100,0.3106551170349121
16,model_with_separate_variables_16,0.010001182556152344,100,100,0.3596100807189941
17,model_with_separate_variables_17,0.00999903678894043,100,100,0.34867095947265625
18,model_with_separate_variables_18,0.009758949279785156,100,100,0.3600161075592041
19,model_with_separate_variables_19,0.009837865829467772,100,100,0.36994218826293945
20,model_with_separate_variables_20,0.009868144989013672,100,100,0.4312338829040527
21,model_with_separate_variables_21,0.009766817092895508,100,100,0.40701985359191895
22,model_with_separate_variables_22,0.010210037231445312,100,100,0.42726898193359375
23,model_with_separate_variables_23,0.010129928588867188,100,100,0.4454348087310791
24,model_with_separate_variables_24,0.010249137878417969,100,100,0.5041530132293701
0,model_with_pwl_costs_0,0.001641988754272461,100,100,0.00668787956237793
1,model_with_pwl_costs_1,0.0015330314636230467,100,100,0.006769180297851562
2,model_with_pwl_costs_2,0.001659870147705078,100,100,0.006817102432250977
3,model_with_pwl_costs_3,0.0017778873443603516,100,100,0.006937026977539063
4,model_with_pwl_costs_4,0.0016109943389892578,100,100,0.006917953491210938
5,model_with_pwl_costs_5,0.001614093780517578,100,100,0.007025003433227539
6,model_with_pwl_costs_6,0.0016808509826660154,100,100,0.008002042770385742
7,model_with_pwl_costs_7,0.0016388893127441404,100,100,0.007120847702026367
8,model_with_pwl_costs_8,0.001667022705078125,100,100,0.007270097732543945
9,model_with_pwl_costs_9,0.001336812973022461,100,100,0.008215188980102539
10,model_with_pwl_costs_10,0.001489877700805664,100,100,0.007653236389160156
11,model_with_pwl_costs_11,0.001838922500610352,100,100,0.008270740509033203
12,model_with_pwl_costs_12,0.0014870166778564453,100,100,0.007858037948608398
13,model_with_pwl_costs_13,0.0018391609191894527,100,100,0.007826089859008789
14,model_with_pwl_costs_14,0.0015079975128173828,100,100,0.00860595703125
15,model_with_pwl_costs_15,0.0018880367279052734,100,100,0.007873058319091797
16,model_with_pwl_costs_16,0.0016160011291503904,100,100,0.008095979690551758
17,model_with_pwl_costs_17,0.0017061233520507812,100,100,0.008183002471923828
18,model_with_pwl_costs_18,0.0017783641815185547,100,100,0.008712053298950195
19,model_with_pwl_costs_19,0.0017461776733398438,100,100,0.008475065231323242
20,model_with_pwl_costs_20,0.001766204833984375,100,100,0.008410215377807617
21,model_with_pwl_costs_21,0.0015621185302734375,100,100,0.008625268936157227
22,model_with_pwl_costs_22,0.001513957977294922,100,100,0.008694171905517578
23,model_with_pwl_costs_23,0.0016689300537109375,100,100,0.008916139602661133
24,model_with_pwl_costs_24,0.0017459392547607422,100,100,0.008853912353515625
0,model_with_separate_variables_0,0.03677797317504883,250,100,0.13049077987670898
1,model_with_separate_variables_1,0.03521394729614258,250,100,0.1730647087097168
2,model_with_separate_variables_2,0.034391164779663086,250,100,0.21248388290405276
3,model_with_separate_variables_3,0.035186052322387695,250,100,0.25710368156433105
4,model_with_separate_variables_4,0.035745859146118164,250,100,0.3000779151916504
5,model_with_separate_variables_5,0.0356450080871582,250,100,0.3807268142700195
6,model_with_separate_variables_6,0.035833120346069336,250,100,0.3870735168457031
7,model_with_separate_variables_7,0.03530097007751465,250,100,0.4737646579742432
8,model_with_separate_variables_8,0.0340428352355957,250,100,0.4735350608825684
9,model_with_separate_variables_9,0.03455686569213867,250,100,0.5677289962768555
10,model_with_separate_variables_10,0.034136056900024414,250,100,0.5792300701141357
11,model_with_separate_variables_11,0.035679101943969734,250,100,0.6394820213317871
12,model_with_separate_variables_12,0.03385305404663086,250,100,0.7362649440765381
13,model_with_separate_variables_13,0.03563785552978516,250,100,0.7277648448944092
14,model_with_separate_variables_14,0.033829927444458015,250,100,0.7626898288726807
15,model_with_separate_variables_15,0.037057161331176765,250,100,0.8436925411224365
16,model_with_separate_variables_16,0.036835908889770515,250,100,0.8182029724121094
17,model_with_separate_variables_17,0.03851318359375,250,100,0.8562388420104979
18,model_with_separate_variables_18,0.034951210021972656,250,100,0.9718530178070068
19,model_with_separate_variables_19,0.03500080108642578,250,100,0.9370808601379396
20,model_with_separate_variables_20,0.035243988037109375,250,100,0.9854447841644288
21,model_with_separate_variables_21,0.03604602813720703,250,100,1.020721197128296
22,model_with_separate_variables_22,0.0362701416015625,250,100,1.1712138652801514
23,model_with_separate_variables_23,0.039793729782104485,250,100,1.1220800876617432
24,model_with_separate_variables_24,0.041060209274291985,250,100,1.1678216457366943
0,model_with_pwl_costs_0,0.006595134735107422,250,100,0.015114545822143556
1,model_with_pwl_costs_1,0.005073785781860352,250,100,0.014896631240844728
2,model_with_pwl_costs_2,0.006103992462158203,250,100,0.015360832214355469
3,model_with_pwl_costs_3,0.006206989288330078,250,100,0.015336751937866213
4,model_with_pwl_costs_4,0.00610804557800293,250,100,0.015433788299560547
5,model_with_pwl_costs_5,0.006197929382324219,250,100,0.01635885238647461
6,model_with_pwl_costs_6,0.006295919418334961,250,100,0.01617884635925293
7,model_with_pwl_costs_7,0.006478786468505859,250,100,0.016093969345092773
8,model_with_pwl_costs_8,0.005168914794921875,250,100,0.016707658767700195
9,model_with_pwl_costs_9,0.006211996078491211,250,100,0.01700615882873535
10,model_with_pwl_costs_10,0.006453037261962891,250,100,0.016977787017822266
11,model_with_pwl_costs_11,0.005949020385742188,250,100,0.017750024795532227
12,model_with_pwl_costs_12,0.005323886871337891,250,100,0.01722407341003418
13,model_with_pwl_costs_13,0.005484819412231445,250,100,0.01740097999572754
14,model_with_pwl_costs_14,0.006511926651000977,250,100,0.018237829208374023
15,model_with_pwl_costs_15,0.006111860275268555,250,100,0.018287181854248047
16,model_with_pwl_costs_16,0.006211042404174805,250,100,0.01830291748046875
17,model_with_pwl_costs_17,0.006229877471923828,250,100,0.019006967544555664
18,model_with_pwl_costs_18,0.006128072738647461,250,100,0.018812894821166992
19,model_with_pwl_costs_19,0.006359100341796875,250,100,0.01917076110839844
20,model_with_pwl_costs_20,0.006125926971435547,250,100,0.019611835479736328
21,model_with_pwl_costs_21,0.006099939346313477,250,100,0.01999497413635254
22,model_with_pwl_costs_22,0.006114006042480469,250,100,0.01997089385986328
23,model_with_pwl_costs_23,0.006082057952880859,250,100,0.02007770538330078
24,model_with_pwl_costs_24,0.005326032638549805,250,100,0.020535707473754883
0,model_with_separate_variables_0,0.06704998016357422,500,100,0.27211523056030273
1,model_with_separate_variables_1,0.06986188888549805,500,100,0.38892626762390137
2,model_with_separate_variables_2,0.07097792625427246,500,100,0.4623799324035645
3,model_with_separate_variables_3,0.06698012351989746,500,100,0.5582540035247803
4,model_with_separate_variables_4,0.06928181648254395,500,100,0.649893045425415
5,model_with_separate_variables_5,0.0653541088104248,500,100,0.7535760402679443
6,model_with_separate_variables_6,0.07100629806518555,500,100,0.7916362285614014
7,model_with_separate_variables_7,0.06702089309692383,500,100,0.9394350051879884
8,model_with_separate_variables_8,0.06830906867980957,500,100,1.02746319770813
9,model_with_separate_variables_9,0.0669858455657959,500,100,1.0589957237243652
10,model_with_separate_variables_10,0.06978297233581543,500,100,1.1383171081542969
